selfies,smiles,sa_score
[O][=C][N-1][C][=C][C][Branch2][Ring1][=N][C][=N][C][Branch2][Ring1][Ring1][C][=C][C][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][=C][Ring1][#Branch2][=N][O][Ring1][#C][=C][C][=C][Ring2][Ring1][Branch1][C][=Branch1][C][=O][N][Ring2][Ring1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][F],O=C1[N-1]C2=CC(C3=NC(C4=CC=C(C(F)(F)F)C=C4)=NO3)=CC=C2C(=O)N1CC5=CC=CC=C5F,3.0517098669851315
[C][C][Branch1][C][C][C][O][C][=C][C][=C][C][Branch2][Ring2][Branch2][C][=N][O][C][Branch2][Ring1][=N][C][=C][C][=C][Branch2][Ring1][C][N][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][=C][Ring1][P][=N][Ring2][Ring1][=Branch1][=C][Ring2][Ring1][N],CC(C)COC1=CC=CC(C2=NOC(C3=CC=C(NC(=O)NC4=CC=C(Cl)C=C4)C=C3)=N2)=C1,2.121472300458848
[C][C][O][C][=C][C][=C][Branch2][Ring2][#Branch2][N][C][=Branch1][C][=S][N][/N][=C][/C][=C][Branch1][C][O-1][C][=C][Branch1][C][C][C][Branch1][C][Cl][=C][Ring1][=Branch2][C][=C][Ring2][Ring1][C][C][=C][Ring2][Ring1][Branch2][C],CCOC=CC=C1NC(=S)N/N=C/C2=C([O-1])C=C(C)C(Cl)=C2C=C1C=CC,4.9590425712189194
[C][C][C][C][C][O][C][=Branch1][C][=O][C][=C][Branch2][Ring2][#Branch2][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][=Branch1][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][Branch1][C][Cl][=C][Ring1][#Branch2][C][=C][Ring2][Ring1][Ring1][N][=C][Ring2][Ring1][O][C],C1CCCCOC(=O)C=C1C(=O)C=CC=CNC(=O)C=CC=C([N+1](=O)[O-1])C(Cl)=C,4.307697030902123
[C][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][O][C][C][=Branch1][C][=O][N][C][=C][C][=C][C][Branch2][Ring1][Ring2][C][=N][O][C][Branch1][O][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][=N][Ring1][=N][=C][Ring2][Ring1][Ring1],CC1=CC(Cl)=CC=C1OCC(=O)N2C=CC=CC(C=NOC(C3=CC=C(C)C=C3)=N)=C2,3.2891856966093904
[C][C][C][=C][C][=C][Branch2][Ring1][=Branch2][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][=C][C][=C][C][Branch1][C][I][=C][C][=C][Ring1][#Branch1][O][=N][Ring1][=C][C][=C][Ring2][Ring1][Ring2],C1CC=CC=C1C=CC(C(=O)[O-1])=CC2=CC(I)=CC=C2ON,3.8878528857227375
[C][C][N][=C][Branch2][Ring2][=Branch2][N][C][=Branch1][C][=O][C@H1][Branch2][Ring1][Branch2][S][C][C][=Branch1][C][=O][N][C][=N][C][=C][Branch1][C][Br][C][=C][Branch1][C][C][C][=C][Ring1][Branch2][S][Ring1][O][N][C][Branch1][C][C][=C][C][=C][Ring1][#Branch1][C][=C][Ring2][Ring1][#C][C],CC1N=C(NC(=O)[C@H1](SCC(=O)NC2=NC3=C(Br)C=C(C)C=C3)S24NCC)CC=C4C=C1C,6.074777620193158
[C][C][=C][C][=C][Branch2][Ring2][#Branch2][C][=N][O][C][Branch2][Ring1][#C][C][S][C][=N][C][Branch2][Ring1][Branch1][C][=C][C][=C][Branch1][O][C][=C][S][C][Branch1][C][C][=N][Ring1][=Branch1][C][=C][Ring1][N][=N][Ring2][Ring1][C][C][=C][Ring2][Ring1][#Branch1][C][=C][Ring2][Ring1][=N],C1C=CC=C1C=NOC(C2SC=NC(C3=CC=C(C4=CSC(C)=N4)C=C3)=N2)C=C,4.6068767945719795
[C][C][=C][C][Branch1][C][C][=C][C][Branch2][Ring2][Ring2][N][C][=Branch1][C][=O][N][C][=C][C][=C][S][C][Branch1][=C][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][C][Ring1][=C][=C][Ring2][Ring1][C][=C][Ring2][Ring1][=N],CC1=CC(C)=CC(NC(=O)NC2=CC=C3SC(NC(=O)C4=CC=CC=C4)=NC3=C2)=C1,2.035121617711358
[C][C][=C][C][=C][C][Branch2][Ring2][Branch2][C][N][C][=Branch1][C][=O][C][S][C][=C][C][=Ring1][Branch1][S][=Branch1][C][=O][=Branch1][C][=O][N][Branch1][C][C][C][=C][C][=C][Branch1][C][F][C][Branch1][C][F][=C][Ring1][Branch2][=C][Ring2][Ring1][=N],C1C=CC=CC1CNC(=O)C=2SC=CC=2S(=O)(=O)N(C)C3=CC=C(F)C(F)=C3C,3.514161838594431
[C][C][=C][C][=C][Branch2][Ring2][=C][C][=N][O][C][Branch2][Ring2][Ring1][C][=C][C][=C][Branch2][Ring1][Branch2][C][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][=C][Ring1][=Branch2][O][Ring2][Ring1][C][=N][Ring2][Ring1][#Branch1][C][=C][Ring2][Ring1][=N][C],CC1=CC=C(C2=NOC(C3=CC=C(CS(=O)(=O)C4=CC=C(C(C)C)C=C4)O3)=N2)C=C1C,2.4164962765466953
[C][O][C][=C][C][=C][Branch2][Ring2][#Branch2][C@@H1][C][=C][Branch2][Ring1][Ring2][O][C][=C][C][Branch1][C][C][=C][Branch1][C][C][C][=C][Ring1][Branch2][C][Ring1][N][=O][C][=Branch1][C][=O][N][Ring1][P][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C][=C][Ring2][Ring1][#C],C1OC=CC=C1[C@@H1]2C3=C(OC4=CC(C)=C(C)C=C4C3=O)C(=O)N2C=CC=C(C)C=C,4.164410620141066
[O][=C][/C][=Branch2][Ring1][=N][=C][/C][=C][C][=C][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][O][Ring1][N][S][C][=N][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][N][Ring2][Ring1][N][Ring1][O],O=C/C(=C/C1=CC=C(C2=CC3=CC=C2Cl)O1)CC=CNN3,5.227770984871009
[C][C][=C][C][Branch2][Ring2][C][N][C][=C][C][=C][Branch2][Ring1][Branch1][N][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][C][C][Branch1][C][F][=C][Ring1][Branch2][C][=C][Ring2][Ring1][C][=NH1+1][C][Branch1][#Branch2][N][C][C][C][C][C][C][Ring1][=Branch1][=N][Ring2][Ring1][S],CC1=CC(NC2=CC=C(NC(=O)NC3=CC=C(C)C(F)=C3)C=C2)=[NH1+1]C(NC4CCCCC4)=N1,2.983427442159254
[C][C][=C][C][=C][Branch2][Ring2][=C][N][C][=N][C][=C][Branch2][Ring1][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][C][C][Branch1][C][C][=C][Ring1][Branch2][N][=N][N][Ring1][S][C][=C][C][=C][C][=C][Ring2][Ring1][=Branch2][Ring1][=Branch1][C][=C][Ring2][Ring1][#C][C],CC1=CC=C(N2C=NC3=C(S(=O)(=O)C4=CC=C(C)C(C)=C4)N=NN3C5=CC=CC=C25)C=C1C,2.952726405199609
[C][C][C][=C][C][=C][Branch2][Ring1][P][C@@H1][Branch1][C][C][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][=C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][NH1][Ring1][=Branch2][C][=C][Ring1][#C][C][=C][Ring2][Ring1][#Branch2],CCC=C1C=C([C@@H1](C)NS(=O)(=O)C2=CC=C(C3=CC4=CC=CC=C4[NH1]3)C)C2C=C1,4.6647975406265
[C][C][=C][C][=C][Branch2][Ring2][Ring1][N][C][=Branch1][C][=O][N][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][N][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][Ring2][Ring1][N][Cl],CC=C1C=C(NC(=O)NC2=CC=CC(=C2)CN(CC3=CC=CC=C3)C(=O)C)CC=C1Cl,2.841819612693307
[C][C][C][=C][S][C][=Ring1][Branch1][N][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][P][C][=N][C][=C][C][Branch1][C][C][=C][C][=C][Ring1][#Branch1][S][Ring1][#Branch2][C][Branch1][C][Cl][=C][Ring1][P],CC=1C=CSC=1NC(=O)NC2=CC=C(C3=NC4=CC(C)=CC=C4S3)C(Cl)=C2,2.391268419380479
[C][C][=C][C][=C][Branch2][Ring2][=C][S][=Branch1][C][=O][=Branch1][C][=O][N][C@H1][Branch2][Ring1][#Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][S][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][=C][Ring1][=Branch2][O][C][Ring1][#C][=C][Ring2][Ring1][Ring1][C][=C][Ring2][Ring1][=C][Cl],C1C=CC=C1S(=O)(=O)N[C@H1](C(=O)N2C=CC=C3SC=C(C(C)C)C=C3)OC2=CC=C,5.137851279481724
[O][=C][Branch1][=N][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][N][C][=C][C][=C][C][Branch2][Ring1][Ring2][C][=N][O][C][Branch1][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][Ring1][=N][=C][Ring2][Ring1][Ring1],O=C(NC1=CC=C(F)C=C1)NC=CC=CCC=NOC(CC2=CC=CC=C2N)C,3.585015443784421
[C][C][=C][C][=C][Branch2][Ring2][Ring2][N][C][=Branch1][C][=O][N][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=C][Ring1][#Branch2][N][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2][C][=C][Ring2][Ring1][=N][Cl],CC1=CC=C(NC(=O)NC2=NC3=CC=CC=C3N=C2NC4=CC=C(Cl)C(Cl)=C4)C=C1Cl,2.229297235070929
[C][O][C][=C][C][Branch1][C][Cl][=C][Branch1][C][C][C][=C][Ring1][Branch2][N][C][=N][C][Branch2][Ring1][Branch1][C][=N][C][Branch1][N][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][=N][O][Ring1][N][=C][S][Ring1][P],COC1=CC(Cl)=C(C)C=C1NC2=NC(C3=NC(C4=CC=C(C)C=C4)=NO3)=CS2,2.33734639081651
[C][C][=C][C][=C][Branch2][Ring2][#Branch2][S][=Branch1][C][=O][=Branch1][C][=O][C][N][=N][N][C][=Ring1][Branch1][N][=C][Branch1][=N][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][Ring1][C][=C][Ring2][Ring1][#C][C],C1C=CC=C(S(=O)(=O)C=2N=NNC=2N=C(NC3=CC=C(Cl)C=C3)C4=CC=CC=C4)C=C1C,3.371335320991255
[C][C][Branch1][C][C][C][=C][C][=C][Branch2][Ring2][Ring1][N][C][=Branch1][C][=O][C][=C][C][Branch1][C][F][=C][N][=C][Branch1][Branch2][C][=C][C][=C][S][Ring1][Branch1][C][=C][C][Ring1][#Branch2][=C][Ring1][#C][C][Ring2][Ring1][Ring1][C][=C][Ring2][Ring1][N],CC1(C)C=CC=C(NC(=O)C=C2C(F)=CN=C(C3=CC=CS3)C=CC=C2C)C=C1,4.360084502759533
[C][C][=C][C][C][Branch1][C][C][=C][Branch1][=C][C][=Branch1][C][=O][N][C][C][C][C][C][C][Ring1][#Branch1][O][C][=Ring1][#C][C][Branch2][Ring2][Ring1][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring1][=N][=C][Ring2][Ring2][C][C],CC=C1C=2C(C)=C(C(=O)N3CCCCCC3)OC=2CS(=O)(=O)N4CCC(CC5=CC=CC=C5)CC4=C1C,3.7953562792753193
[C][C][=C][C][=C][Branch2][Ring2][#Branch1][N][C][=Branch1][C][=O][C][N][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][O][=O][C][=C][Ring2][Ring1][=C][Cl],CC=CC=CNC(=O)CN=CC1=CC=CC2=C1C(=O)C3=CC=CC=C3C2=O,3.0671765112885714
[C][C][=C][C][=C][Branch2][Ring1][=C][N][C][=Branch1][C][=O][N][C][=C][C][=C][C][Branch1][P][C][=N][C][=C][N][=C][Ring1][=Branch1][N][C][C][C][C][C][Ring1][=Branch1][=C][Ring1][S][C][=C][Ring2][Ring1][O][C],CC=C1C=C(NC(=O)NC=CC2=CCC3=NC=CN=C3N4CCCCC4)C2C=C1C,4.375458801270281
[N][#C][C][=C][Branch2][Ring2][C][N][C][=Branch1][C][=O][C@@H1][Branch2][Ring1][C][C][=N][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][O][Ring1][O][C][=C][Ring1][P][C][=C][Ring2][Ring1][Branch2][C][C][C][C][C][Ring1][Branch1],N#CC=C(N1C(=O)[C@@H1](C2=NC(C3=CC=CC=C3)=NO2)C=C1C=C)C4CCCC4,3.839317453188859
[C][C][C][N][Branch2][Ring1][=Branch2][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][=C][Ring1][#Branch2][C][=N][C][Branch1][S][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][=N][O][Ring1][=C],CCCN(C(=O)NC1=CC=C(C(F)(F)F)C=C1C2)NC(C3=CC=C([N+1](=O)[O-1])C=C3)=NO2,3.5422146457203256
[C][C][=C][C][=C][Branch2][Ring2][#Branch1][C][=Branch1][C][=O][C][=C][N][=C][C][=C][C][Branch1][C][F][=C][C][Ring1][#Branch1][=C][Ring1][O][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][C][=C][Ring2][Ring1][=C],C1C=CC=C(C(=O)C2=CN=C3C=CC(F)=CC3=C2S(=O)(=O)C4=CC=CC(Cl)=C4)C=C1,2.9440943042314025
[C][C][C][C][C][O][C][=Branch1][C][=O][C][=C][Branch1][C][C][O][C][=C][C][Branch2][Ring2][Branch2][N-1][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][Branch1][O][C][=C][S][C][Branch1][C][C][=N][Ring1][=Branch1][=C][C][=C][Ring2][Ring1][#Branch1][Ring2][Ring1][Ring1][=C][Ring2][Ring1][=N][Ring2][Ring1][#C],CCCCCOC(=O)C1=C(C)OC2=CC[N-1]S(=O)(=O)C=CC(C3=CSC(C)=N3)=CC=C12,4.448433830224674
[C][C][=C][C][=C][Branch2][Ring2][=Branch2][N][C][=Branch1][C][=O][N][C][=C][C][Branch1][C][F][=C][N][=C][Branch1][Branch2][N][C][C][C][C][Ring1][Branch1][C][=C][C][Ring1][O][=C][Ring1][S][C][=C][Ring2][Ring1][Ring2][C][C][C][C][C][Ring1][=Branch1][C][=C][Ring2][Ring1][#C][Cl],CC=CC1=C(NC(=O)NC2=CC(F)=C3N=C(N4CCCC4)C=CC3=C2C=C5CCC)CC5C=C1Cl,5.254693941932194
[C][C][=C][C][=C][Branch2][Branch1][Ring2][C][=N][O][C][Branch2][Ring2][=Branch2][C][=C][C][=C][Branch2][Ring1][=C][C][S][=Branch1][C][=O][=Branch1][C][=O][C][C][=C][C][=C][Branch1][#C][C][=C][N][=C][Branch1][=Branch1][C][C][C][Ring1][Ring1][O][Ring1][Branch2][C][=C][Ring1][=C][O][Ring2][Ring1][Branch2][=N][Ring2][Ring1][=N][C][=C][Ring2][Ring2][Ring1],CC1=CC=C(C2=NOC(C3=CC=C(CS(=O)(=O)CC4=CC=CC5=CN=C(C6CC6)O5)C=C4)O3)N2C=C1,5.236978967364909
[C][C][=C][C][=C][Branch2][Ring2][=C][C][=N][O][C][Branch2][Ring2][Ring1][C][=C][C][=C][Branch2][Ring1][#Branch1][C][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][C][C][Branch1][C][C][=C][Ring1][Branch2][O][Ring1][P][=N][Ring2][Ring1][=Branch1][C][=C][Ring2][Ring1][N][C],C1C=CC2=C1C=NOC2(C3=CC=C(CS(=O)(=O)C4=CC=C(C)C(C)=C4)O3)C=C,4.158451998249986
[C][C][=C][C][=C][C][Branch2][Ring2][=Branch2][C][=N][O][C][Branch2][Ring1][=C][C][=C][N][Branch1][#C][C][=C][C][=C][Branch1][C][C][C][Branch1][C][F][=C][Ring1][Branch2][C][=N][C][Branch1][C][C][=C][C][=C][Ring1][#Branch1][C][Ring2][Ring1][#Branch1][=O][=N][Ring2][Ring1][=N][C][=C][Ring2][Ring1][P],CC=CC=CC(C1=NOC(C=CN(C2=CC=C(C)C(F)=C2)C3=NC(C)=CC=C3)C1)=O,4.067311402300083
[C][C][=C][C][=C][Branch2][Ring2][=Branch2][N][C][=Branch1][C][=O][C][N][C][Branch2][Ring1][Branch1][C][=N][C][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][=N][O][Ring1][N][=N][C][C][=C][S][C][=Ring1][Branch1][C][Ring2][Ring1][Ring2][=O][C][=C][Ring2][Ring1][#C][Cl],C1C=CC=C1NC(=O)CNC(C2=NC(C3=CC=C(F)C=C3)=NO2)=NC=4C=CSC=4C,3.2913493643031773
[F][C][=C][C][=C][Branch2][Ring2][Branch1][C][O][N][=C][C][=C][C][Branch2][Ring1][Ring1][C][=N][C][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][=N][O][Ring1][N][=C][C][=Ring2][Ring1][Ring2][=N][Ring2][Ring1][=Branch2][C][=C][Ring2][Ring1][=N][F],FC=C1C=C(CON=CC=CC(C2=NC(C3=CC=CC=C3Cl)=NO2)=CCN1)C=CF,4.463391427264975
[C][C][=C][C][=NH1+1][C][Branch2][Ring2][O][N][C][=Branch1][C][=O][C][O][C][=C][C][Branch1][C][C][=C][Branch1][C][C][C][=C][Ring1][Branch2][C][=Branch1][C][=O][C][=Ring1][=N][C@@H1][Ring1][P][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][=C][Ring2][Ring1][#C],C1C=CC=[NH1+1]C(N2C(=O)C=3OC4=CC(C)=C(C)C=C4C(=O)C=3[C@@H1]2C5=CC=CC(Cl)=C5)=C1,3.8466198864098677
[C][C][C][C][O][C][=C][C][=C][Branch2][Ring2][Ring1][C@H1][C][C][=Branch1][C][=O][N][Branch1][=Branch2][C][C][C][C][C][C][Ring1][=Branch1][C][C][=Branch1][C][=O][N][Ring1][=C][C][C][=C][C][=C][C][Branch1][C][C][=C][Ring1][#Branch1][C][=C][Ring2][Ring1][=C],CCCCOC=CC=C([C@H1]C1C(=O)N(C2CCCCC2)CC(=O)N1CC3=CC=CCC)C3C=C,4.691299974850082
[C][C][=C][C][=C][Branch2][Ring2][Ring2][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][Branch2][Ring1][C][C][=C][S][C][Branch1][=Branch2][C][Branch1][C][C][Branch1][C][C][C][=N][Ring1][=Branch2][=C][S][Ring1][=C][C][Branch1][C][Cl][=C][Ring2][Ring1][=Branch2][C],CC1=CC=C(NS(=O)(=O)C2=CC(C3=CSC(C(C)(C)C)=N3)=CS2)C(Cl)=C1C,2.789880861732648
[C][C][=C][C][=C][Branch2][Ring2][#Branch1][N][Branch1][C][C][S][=Branch1][C][=O][=Branch1][C][=O][C][C][=C][S][C][=Ring1][Branch1][C][=N][C][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][=N][O][Ring1][N][C][=C][Ring2][Ring1][=N][C],C1C=CC=C(N(C)S(=O)(=O)C=2C=CSC=2C3=NC(C4=CC=C(Cl)C=C4)=NO3)C=C1C,3.1429006390730327
[C][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=N][O][C][Branch2][Ring2][Ring2][C][=C][C][=C][C][=Branch1][C][=O][N][Branch1][=N][C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][NH1][C][Ring1][S][=C][Ring2][Ring1][Ring2][=N][Ring2][Ring1][=Branch2],CCOC1=CC=CC=C1C2=NOC(C3=CC=C4C(=O)N(CC5=CC=C(F)C=C5)C(=O)[NH1]C4=C3)=N2,2.350627717226784
[C][C][=C][C][=C][Branch2][Ring2][=Branch2][C][NH1][N][=C][N][=C][Branch1][S][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][=C][Ring1][=Branch2][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][=Ring2][Ring1][Ring2][Ring2][Ring1][=Branch1][C][=C][Ring2][Ring1][N][C],C1C=CC=C(C[NH1]N=CN=C(C2=CC=C(C(C)C)C=C2)C=C(C(=O)[O-1])C)C1C,4.274014757593857
[C][C][C][=C][C][=C][Branch2][Ring2][Ring2][C][=C][C][Branch1][=N][C][=Branch1][C][=O][N][C][C][C][C][C][Ring1][#Branch1][=C][C][S][C][Branch1][=N][N][C][=Branch1][C][=O][C][=C][C][=C][O][Ring1][Branch1][=N][C][Ring2][Ring1][#Branch2][=Ring1][=C][C][=C][Ring2][Ring1][#C],CCC=CC=C(C=CC(C(=O)NCCCCC)=C1CSCNC(=O)C2=CC=CO2)NC1,3.582467229963677
[C][C][=C][C][=C][Branch2][Ring2][=C][C][=N][O][C][Branch2][Ring2][Ring1][C][=C][C][=C][Branch2][Ring1][Branch2][C][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][Branch1][C][C][=C][Branch1][C][C][C][=C][Ring1][Branch2][C][O][Ring2][Ring1][C][=N][Ring2][Ring1][#Branch1][C][=C][Ring2][Ring1][=N],CC1=CC=C(C2=NOC(C3=CC=C(CS(=O)(=O)C4=CC(C)=C(C)C=C4C)O3)=N2)C=C1,2.4587668898810477
[C][C][=C][C][=C][C][Branch2][Ring2][Ring2][C][=N][C][Branch2][Ring1][=Branch2][C][=C][C][=C][Branch1][#C][C][=C][S][C][Branch1][=Branch1][C][C][C][Ring1][Ring1][=N][Ring1][Branch2][C][=C][Ring1][=C][=N][O][Ring2][Ring1][Ring1][=C][Ring2][Ring1][=Branch2],CC1=CC=CC(C2=NC(C3=CC=C(C4=CSC(C5CC5)=N4)C=C3)=NO2)=C1,2.1876047931073863
[C][C][=C][Branch2][Ring1][=Branch2][C][=N][S][C][Branch1][S][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][=N][Ring1][=C][O][C][=C][C][=C][Ring2][Ring1][Ring2][Ring1][=Branch1],CC=C(C1=NSC(NC(=O)C2=CC=C(Cl)C=C2)=N3)OC=CC=C13,3.540177535211596
[C][C][S][C][Branch2][Ring2][Ring1][N][C][=Branch1][C][=O][C][O][C][=C][C][Branch1][C][C][=C][C][=C][Ring1][#Branch1][C][=Ring1][#Branch2][C][=N][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][O][Ring1][O][=C][C][=Ring2][Ring1][=N][C],CCSC(NC(=O)C=1OC2=CC(C)=CC=C2C=1C3=NCC4=CC=CC=C4)=NO3,3.222363100218219
[C][O][C][=C][C][=C][Branch2][Ring2][=N][C][=N][O][C][Branch2][Ring2][C][C][=C][C][=C][Branch2][Ring1][=Branch1][C][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][C][C][Branch1][C][C][=C][Ring1][Branch2][C][O][Ring2][Ring1][C][=N][Ring2][Ring1][#Branch1][C][=C][Ring2][Ring1][=N],COC1=CC=C(C2=NOC(C3=CC=C(CS(=O)(=O)C4=CC=C(C)C(C)=C4)CO3)=N2)C=C1,2.825555102203797
[C][C][C][N][Branch1][Ring2][C][C][C][C][=N][C][=C][Branch2][Ring1][Ring1][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][N][=N][N][Ring1][#C][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring2][Ring1][Branch2][Ring1][#Branch1],CCCN(CCC)C1=NC2=C(S(=O)(=O)C3=CC=C(Cl)C=C3)N=NN2C4=CC=C(Cl)C=C14,2.6938777089074364
[C][C][=C][C][=C][Branch2][Ring2][=Branch2][S][=Branch1][C][=O][=Branch1][C][=O][N-1][C][=C][C][C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][=C][C][=C][Ring1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Branch1][C][C][C][Ring1][P][=Ring1][#C][C][=C][Ring2][Ring1][=N][N+1][=Branch1][C][=O][O-1],CC1=CC=C(S(=O)(=O)[N-1]C=C2C3C(C(=O)[O-1])=CC=C2C4=CC=CC=C4C(C)C3)C=C1[N+1](=O)[O-1],5.221855948577844
[C][C][=C][C][=C][Branch2][Ring1][=C][N][C][=Branch1][C][=O][N][C][=C][C][=C][C][Branch1][=C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][S][Ring1][=Branch2][=C][Ring1][#C][C][=C][Ring2][Ring1][=Branch2][C],CC1=CC=C(NC(=O)NC2=CC=CC(C3=NC4=CC=CC=C4S3)=C2)C=C1C,1.9161880920155365
[C][C][C][=C][C][=C][Branch2][Ring2][#Branch1][S][=Branch1][C][=O][=Branch1][C][=O][N][C][=C][C][=C][Branch2][Ring1][C][C][=N][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][O][Ring1][O][C][=C][Ring1][P][C][=C][Ring2][Ring1][O],C1CC=CC=C1S(=O)(=O)NC2=CC=C(C3=NC(C4=CC=CC=C4)=NO3)C=C2C=C,2.8152248116311167
[C][C@H1][C@@H1][Branch1][C][C][C][C][C][C@H1][Ring1][#Branch1][N-1][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][F][C][Branch2][Ring1][Ring2][C][=Branch1][C][=O][N][C][=C][C][Branch1][C][Cl][=C][C][Branch1][C][Cl][=C][Ring1][Branch2][=C][Ring2][Ring1][C],C[C@H1]1[C@@H1](C)CCC[C@H1]1[N-1]S(=O)(=O)C2=CC=C(F)C(C(=O)NC3=CC(Cl)=CC(Cl)=C3)=C2,3.949227641743888
[C][C][C][C][C][=N][N][=C][Branch2][Ring2][Ring1][N][C][=Branch1][C][=O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][=Ring1][O][C@@H1][Ring1][#C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][=C][Ring1][=Branch2][S][Ring2][Ring1][=N],CCCCC1=NN=C(N2C(=O)C=3OC4=CC=CC=C4C(=O)C=3[C@@H1]2C5=CC=CC(C)C)C=C5S1,4.784365362623263
[C][C][=C][C][=C][Branch2][Ring2][Branch2][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][C][C][Branch2][Ring1][Ring2][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Br][C][Branch1][C][C][=C][Ring1][Branch2][=C][Ring2][Ring1][C][C][=C][Ring2][Ring1][N][C],C1C=CC=C(NC(=O)C2=CC=C(C)C(NC(=O)C3=CC=C(Br)C(C)=C3)=C2)C=C1C,2.561955519811823
