smiles,selfies,sa_score,CNS_MPO
O=C(Nc1ccccc1C(=O)[O-])c1cccc(-n2cnnc2)n1,[O][=C][Branch1][#C][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O-1][C][=C][C][=C][C][Branch1][Branch2][N][C][=N][N][=C][Ring1][Branch1][=N][Ring1][O],2.7040271855612463,1.3520666666666665
Cc1cn2c(=O)c(C(=O)NCc3cccnc3)cnc2s1,[C][C][=C][N][C][=Branch1][C][=O][C][Branch1][#C][C][=Branch1][C][=O][N][C][C][=C][C][=C][N][=C][Ring1][=Branch1][=C][N][=C][Ring1][P][S][Ring2][Ring1][Ring2],2.3995866973552467,2.2445022222222217
Cn1c(=O)[n-]c2nnc(-c3ccccn3)nc2c1=O,[C][N][C][=Branch1][C][=O][N-1][C][=N][N][=C][Branch1][=Branch2][C][=C][C][=C][C][=N][Ring1][=Branch1][N][=C][Ring1][N][C][Ring1][P][=O],3.5262771486527216,1.5
CN(C)C(=O)c1cn(C2CN([S@@+](=O)([OH2+])Cc3ccccc3)C2)nn1,[C][N][Branch1][C][C][C][=Branch1][C][=O][C][=C][N][Branch2][Ring1][=Branch2][C][C][N][Branch1][P][S@@+1][=Branch1][C][=O][Branch1][C][OH2+1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][=C][N][=N][Ring2][Ring1][Ring1],3.966879930853433,1.7851142857142857
CC(=O)Cn1nc(-c2ccccc2)cc1-c1ccccc1,[C][C][=Branch1][C][=O][C][N][N][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][O][C][=C][C][=C][C][=C][Ring1][=Branch1],1.940610076926497,3.5749333333333317
N#CCCN1CCN(C(=O)c2c(N)no[n+]2[O-])CC1,[N][#C][C][C][N][C][C][N][Branch1][S][C][=Branch1][C][=O][C][C][Branch1][C][N][=N][O][N+1][=Ring1][=Branch1][O-1][C][C][Ring1][#C],3.077738058183444,1.1666666666666667
O=CN1CCN(c2c(NCc3ccco3)c(=O)c2=O)CC1,[O][=C][N][C][C][N][Branch2][Ring1][=Branch1][C][=C][Branch1][#Branch2][N][C][C][=C][C][=C][O][Ring1][Branch1][C][=Branch1][C][=O][C][Ring1][N][=O][C][C][Ring2][Ring1][Ring1],2.664807466586016,1.246
O=C(c1cccnc1)N1CCC[C@](F)(C(=O)NCc2ccncc2)C1,[O][=C][Branch1][=Branch2][C][=C][C][=C][N][=C][Ring1][=Branch1][N][C][C][C][C@][Branch1][C][F][Branch1][#C][C][=Branch1][C][=O][N][C][C][=C][C][=N][C][=C][Ring1][=Branch1][C][Ring1][P],2.983688922480617,2.649236507936508
Cc1sc2ncc(C(N)=O)c(=O)n2c1C,[C][C][S][C][=N][C][=C][Branch1][=Branch1][C][Branch1][C][N][=O][C][=Branch1][C][=O][N][Ring1][#Branch2][C][=Ring1][=N][C],2.686672349573147,1.6204933333333336
Cc1csc2ncc(C(=O)NC[C@@H]3CCCO3)c(=O)n12,[C][C][=C][S][C][=N][C][=C][Branch1][=C][C][=Branch1][C][=O][N][C][C@@H1][C][C][C][O][Ring1][Branch1][C][=Branch1][C][=O][N][Ring2][Ring1][Ring1][Ring1][S],2.9604957893877213,2.007702222222222
O=C1c2ccccc2C(=O)c2nn([O-])nc21,[O][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][=N][N][Branch1][C][O-1][N][=C][Ring1][=Branch1][Ring1][#C],2.909010013809871,1.789488888888889
Cc1csc2nc(CSc3ncn[nH]3)cc(=O)n12,[C][C][=C][S][C][=N][C][Branch1][#Branch2][C][S][C][=N][C][=N][NH1][Ring1][Branch1][=C][C][=Branch1][C][=O][N][Ring1][P][Ring1][=C],2.8230275561694285,2.306102222222222
CNC(=O)c1nn(-c2ccc(F)cc2)nc1CO,[C][N][C][=Branch1][C][=O][C][=N][N][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][N][=C][Ring1][N][C][O],2.39951727214576,1.1162
O=C(N[C@@H]1CN(c2ccncn2)C[C@H]1CO)c1cccnc1,[O][=C][Branch2][Ring1][Branch1][N][C@@H1][C][N][Branch1][=Branch2][C][=C][C][=N][C][=N][Ring1][=Branch1][C][C@H1][Ring1][O][C][O][C][=C][C][=C][N][=C][Ring1][=Branch1],3.211582354106289,0.899133333333333
Cc1c(NC(=O)CCCC(=O)[O-])c(=O)n(-c2ccccc2)n1C,[C][C][=C][Branch1][=C][N][C][=Branch1][C][=O][C][C][C][C][=Branch1][C][=O][O-1][C][=Branch1][C][=O][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring2][Ring1][Branch1][C],2.516750761984822,1.3954133333333327
CCn1cc(NC(=O)c2nn(C)cc2I)c(C(N)=O)n1,[C][C][N][C][=C][Branch1][P][N][C][=Branch1][C][=O][C][=N][N][Branch1][C][C][C][=C][Ring1][=Branch1][I][C][Branch1][=Branch1][C][Branch1][C][N][=O][=N][Ring2][Ring1][C],2.71516707744272,1.7151214285714291
O=C(NCc1cccnc1)c1cnn2c(-c3ccccc3Cl)ccnc12,[O][=C][Branch1][O][N][C][C][=C][C][=C][N][=C][Ring1][=Branch1][C][C][=N][N][C][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][=C][C][=N][C][=Ring1][S][Ring1][=N],2.2246468983705423,3.427780952380952
Cn1ncc(Cl)c1C(=O)NCCn1cc([N+](=O)[O-])cn1,[C][N][N][=C][C][Branch1][C][Cl][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][C][N][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=N][Ring1][Branch2],2.580877473713116,1.5721333333333334
Cn1ccnc1C(=O)N1CC(=O)N(Cc2ccccc2)C[C@@H](O)C1,[C][N][C][=C][N][=C][Ring1][Branch1][C][=Branch1][C][=O][N][C][C][=Branch1][C][=O][N][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C@@H1][Branch1][C][O][C][Ring1][S],2.9057440197057574,1.5294222222222227
O=C(/N=c1/[nH]cn[nH]1)[C@@H]1CC(=O)N(c2n[nH]c3ccccc23)C1,[O][=C][Branch1][=Branch2][/N][=C][/NH1][C][=N][NH1][Ring1][Branch1][C@@H1][C][C][=Branch1][C][=O][N][Branch1][=C][C][=N][NH1][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1][C][Ring1][#C],3.869573039071149,0.563
Cc1nn(C)cc1-c1cc(C(=O)NN)no1,[C][C][=N][N][Branch1][C][C][C][=C][Ring1][=Branch1][C][=C][C][Branch1][#Branch1][C][=Branch1][C][=O][N][N][=N][O][Ring1][=Branch2],2.682617706117563,0.8333333333333334
N#C[C@@H]1C(N)=Nc2ncnn2[C@H]1c1cccnc1,[N][#C][C@@H1][C][Branch1][C][N][=N][C][=N][C][=N][N][Ring1][Branch1][C@H1][Ring1][#Branch2][C][=C][C][=C][N][=C][Ring1][=Branch1],3.892832133710264,1.436386666666667
Cc1nccn1-c1ccc(N)cc1C(N)=O,[C][C][=N][C][=C][N][Ring1][Branch1][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1][C][Branch1][C][N][=O],2.295060713110571,1.4419911111111108
Cc1ccc(N=[S@@](=O)([O-])c2cc3c(=O)[n-]ncn3c2)c(F)c1,[C][C][=C][C][=C][Branch2][Ring1][=Branch2][N][=S@@][=Branch1][C][=O][Branch1][C][O-1][C][C][=C][C][=Branch1][C][=O][N-1][N][=C][N][Ring1][#Branch1][C][=Ring1][#Branch2][C][Branch1][C][F][=C][Ring2][Ring1][Branch1],4.636928067450379,2.4276585714285717
COc1cc([C@H]2C(C#N)=C(N)Oc3c2oc(CO)cc3=O)ccc1O,[C][O][C][=C][C][Branch2][Ring1][O][C@H1][C][Branch1][Ring1][C][#N][=C][Branch1][C][N][O][C][=C][Ring1][=Branch2][O][C][Branch1][Ring1][C][O][=C][C][Ring1][Branch2][=O][=C][C][=C][Ring2][Ring1][=Branch1][O],3.312187751912054,1.3689890476190476
O=C(CCc1nnn2c1C[N@@H+](Cc1c[nH]c3ccccc13)CC2)N1CCCC1,[O][=C][Branch2][Ring1][S][C][C][C][N][=N][N][C][=Ring1][Branch1][C][N@@H1+1][Branch1][#C][C][C][=C][NH1][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1][C][C][Ring1][S][N][C][C][C][C][Ring1][Branch1],3.967516176286377,2.0753142857142897
O=C(Nc1ccc2c(c1)OCCO2)c1cnc2sccn2c1=O,[O][=C][Branch2][Ring1][C][N][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][C][O][Ring1][#Branch1][C][=C][N][=C][S][C][=C][N][Ring1][Branch1][C][Ring1][=Branch2][=O],2.345233228771768,2.509359523809523
CCOC(=O)c1cnc2c(C(N)=O)cnn2c1N,[C][C][O][C][=Branch1][C][=O][C][C][=N][C][=C][Branch1][=Branch1][C][Branch1][C][N][=O][C][=N][N][Ring1][Branch2][C][=Ring1][N][N],2.4186932909840646,0.8333333333333334
COc1cccc(CNC(=O)Cc2c[nH]c3ncccc23)c1,[C][O][C][=C][C][=C][C][Branch2][Ring1][Branch1][C][N][C][=Branch1][C][=O][C][C][=C][NH1][C][=N][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1][=C][Ring2][Ring1][Ring2],1.995546914879064,2.709044444444445
CCn1ncc([C@H]2/C(=C(\N)[O-])C(C)=Nc3ncnn32)c1C,[C][C][N][N][=C][C][Branch2][Ring1][Branch2][C@H1][/C][=Branch1][=Branch1][=C][Branch1][C][\N][O-1][C][Branch1][C][C][=N][C][=N][C][=N][N][Ring1][Branch1][Ring1][=N][=C][Ring2][Ring1][C][C],4.01281114758495,1.1859466666666667
Cc1cc(C)n(Cc2nc3c4cnn(C)c4ncn3n2)n1,[C][C][C][=C][Branch1][C][C][N][Branch2][Ring1][#Branch1][C][C][N][=C][C][C][=N][N][Branch1][C][C][C][=Ring1][=Branch1][N][=C][N][Ring1][#Branch2][N][=Ring1][=N][N][=Ring2][Ring1][Ring2],2.765415928124476,2.207093333333333
Cc1cc(C)n(CCC(=O)N2C[C@@H](CO)[C@H](c3ccccn3)C2)n1,[C][C][C][=C][Branch1][C][C][N][Branch2][Ring1][N][C][C][C][=Branch1][C][=O][N][C][C@@H1][Branch1][Ring1][C][O][C@H1][Branch1][=Branch2][C][=C][C][=C][C][=N][Ring1][=Branch1][C][Ring1][=N][N][=Ring2][Ring1][#Branch1],3.2987101974027637,2.448140952380953
COc1ccc(CCN2C(=O)N[C@H](CCC(=O)[O-])C2=O)cc1OC,[C][O][C][=C][C][=C][Branch2][Ring1][#Branch1][C][C][N][C][=Branch1][C][=O][N][C@H1][Branch1][Branch2][C][C][C][=Branch1][C][=O][O-1][C][Ring1][O][=O][C][=C][Ring2][Ring1][Ring2][O][C],3.049668742042245,1.2762095238095243
O=C([O-])[C@@H]1C[S@@](=O)[C@@H]2c3ccccc3C(=O)N21,[O][=C][Branch1][C][O-1][C@@H1][C][S@@][=Branch1][C][=O][C@@H1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][Ring1][#Branch2][Ring1][=C],4.3456845076399935,1.6387777777777779
N#Cc1cccc(NC(=O)N2CCc3nc4ccnn4c([O-])c3C2)c1,[N][#C][C][=C][C][=C][C][Branch2][Ring1][N][N][C][=Branch1][C][=O][N][C][C][C][=N][C][=C][C][=N][N][Ring1][Branch1][C][Branch1][C][O-1][=C][Ring1][#Branch2][C][Ring1][=C][=C][Ring2][Ring1][#Branch1],2.943522390022796,2.105074761904762
Cn1c(=O)n(C)c2cc(NC(=O)c3nccnc3C(=O)[O-])ccc21,[C][N][C][=Branch1][C][=O][N][Branch1][C][C][C][=C][C][Branch2][Ring1][Ring1][N][C][=Branch1][C][=O][C][=N][C][=C][N][=C][Ring1][=Branch1][C][=Branch1][C][=O][O-1][=C][C][=C][Ring2][Ring1][C][Ring2][Ring1][#Branch1],2.729799936857152,1.2116095238095244
CCn1nccc1C(=O)Nc1cnn(C)c1C(N)=O,[C][C][N][N][=C][C][=C][Ring1][Branch1][C][=Branch1][C][=O][N][C][C][=N][N][Branch1][C][C][C][=Ring1][=Branch1][C][Branch1][C][N][=O],2.517476754175405,0.8333333333333334
CCc1ccc(-c2cc(C(=O)[O-])c3ccccc3n2)cc1,[C][C][C][=C][C][=C][Branch2][Ring1][=Branch1][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][=C][C][=C][C][=C][C][Ring1][=Branch1][=N][Ring1][=N][C][=C][Ring2][Ring1][Ring1],2.131338235816786,3.796022222222223
N#C[C@H]1C(N)=Nc2ncnn2[C@H]1c1cccnc1,[N][#C][C@H1][C][Branch1][C][N][=N][C][=N][C][=N][N][Ring1][Branch1][C@H1][Ring1][#Branch2][C][=C][C][=C][N][=C][Ring1][=Branch1],3.892832133710264,1.436386666666667
Cc1ccc(Cn2nnc3cc(C(=O)NCc4cccnc4)ccc32)cc1,[C][C][=C][C][=C][Branch2][Ring1][S][C][N][N][=N][C][=C][C][Branch1][#C][C][=Branch1][C][=O][N][C][C][=C][C][=C][N][=C][Ring1][=Branch1][=C][C][=C][Ring1][S][Ring2][Ring1][Ring1][C][=C][Ring2][Ring1][#Branch2],2.0325458255186444,3.5508065079365076
Cc1cccn2c(=O)c(C(=O)NCc3ccncc3)c([O-])nc12,[C][C][=C][C][=C][N][C][=Branch1][C][=O][C][Branch1][#C][C][=Branch1][C][=O][N][C][C][=C][C][=N][C][=C][Ring1][=Branch1][=C][Branch1][C][O-1][N][=C][Ring2][Ring1][=Branch1][Ring2][Ring1][C],2.7074001280034192,1.4343466666666664
N#Cc1ccc(CSc2nnnn2-c2ccccc2)cc1,[N][#C][C][=C][C][=C][Branch2][Ring1][C][C][S][C][=N][N][=N][N][Ring1][Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring2][Ring1][Ring1],1.977081585692716,3.6354088888888896
O=C(CN1C(=O)c2ccccc2[S@+]1(=O)[OH2+])Nc1ncc[nH]1,[O][=C][Branch2][Ring1][=Branch1][C][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][S@+1][Ring1][#Branch2][=Branch1][C][=O][OH2+1][N][C][=N][C][=C][NH1][Ring1][Branch1],4.227385544024278,0.8333333333333334
Cc1noc(-c2cccn2Cc2cc(=O)n3ccccc3n2)n1,[C][C][=N][O][C][Branch2][Ring1][#Branch2][C][=C][C][=C][N][Ring1][Branch1][C][C][=C][C][=Branch1][C][=O][N][C][=C][C][=C][C][Ring1][=Branch1][=N][Ring1][O][=N][Ring2][Ring1][=Branch1],2.6391850083354864,2.8993688888888887
COc1ccc(-n2ccn(CC(N)=O)c(=O)c2=O)cc1OC,[C][O][C][=C][C][=C][Branch2][Ring1][Branch1][N][C][=C][N][Branch1][#Branch1][C][C][Branch1][C][N][=O][C][=Branch1][C][=O][C][Ring1][O][=O][C][=C][Ring2][Ring1][C][O][C],2.269544126417527,1.1666666666666667
COCCn1nc(C(=O)N(C)Cc2cccnc2)c2c1CCOC2,[C][O][C][C][N][N][=C][Branch2][Ring1][C][C][=Branch1][C][=O][N][Branch1][C][C][C][C][=C][C][=C][N][=C][Ring1][=Branch1][C][=C][Ring1][S][C][C][O][C][Ring1][=Branch1],2.6794321350936983,2.6484666666666676
COCC(=O)N(Cc1cccnc1)[C@H]1CCCN(C(C)=O)C1,[C][O][C][C][=Branch1][C][=O][N][Branch1][#Branch2][C][C][=C][C][=C][N][=C][Ring1][=Branch1][C@H1][C][C][C][N][Branch1][=Branch1][C][Branch1][C][C][=O][C][Ring1][=Branch2],2.716699629098672,2.5145555555555554
O=C([N-]C(=S)Nc1ccc2c(c1)oc1ccccc12)c1cccs1,[O][=C][Branch2][Ring1][N][N-1][C][=Branch1][C][=S][N][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#Branch2][C][=C][C][=C][S][Ring1][Branch1],2.9674580787152944,2.0595809523809505
C[C@H]1C(=O)N(c2cccc(F)c2)CCN1Cc1ccccc1,[C][C@H1][C][=Branch1][C][=O][N][Branch1][N][C][=C][C][=C][C][Branch1][C][F][=C][Ring1][#Branch1][C][C][N][Ring1][=C][C][C][=C][C][=C][C][=C][Ring1][=Branch1],2.412773680853368,4.196333333333333
O=C(Nc1ncccn1)c1ccc(N2C(=O)CCC2=O)cc1,[O][=C][Branch1][#Branch2][N][C][=N][C][=C][C][=N][Ring1][=Branch1][C][=C][C][=C][Branch1][N][N][C][=Branch1][C][=O][C][C][C][Ring1][=Branch1][=O][C][=C][Ring1][=N],2.0636881923515933,2.0882
CC[C@@H](C(=O)N1CCC(c2nc(C(=O)N3CCCCC3)c(C)o2)CC1)c1ccccc1,[C][C][C@@H1][Branch2][Ring2][=Branch2][C][=Branch1][C][=O][N][C][C][C][Branch2][Ring1][=Branch2][C][=N][C][Branch1][=N][C][=Branch1][C][=O][N][C][C][C][C][C][Ring1][=Branch1][=C][Branch1][C][C][O][Ring1][=C][C][C][Ring2][Ring1][Ring2][C][=C][C][=C][C][=C][Ring1][=Branch1],2.8920850804854545,3.4931906349206336
O=C1C[C@H](C(=O)NCc2cccnc2)[C@@H](c2ccc3c(c2)OCCO3)O1,[O][=C][C][C@H1][Branch1][#C][C][=Branch1][C][=O][N][C][C][=C][C][=C][N][=C][Ring1][=Branch1][C@@H1][Branch1][P][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][C][O][Ring1][#Branch1][O][Ring2][Ring1][=Branch2],3.156034222719226,2.630487301587303
O=C([O-])[C@H]1CC(=O)N(Cc2ccc3c(c2)OCO3)C1,[O][=C][Branch1][C][O-1][C@H1][C][C][=Branch1][C][=O][N][Branch1][P][C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][O][Ring1][=Branch1][C][Ring1][S],3.022157142649004,1.6233333333333333
O=C(NCCC[NH2+]CCCNC(=O)/C(=N/O)c1ccccc1)/C(=N/O)c1ccccc1,[O][=C][Branch2][Ring1][O][N][C][C][C][NH2+1][C][C][C][N][C][=Branch1][C][=O][/C][=Branch1][Ring1][=N][/O][C][=C][C][=C][C][=C][Ring1][=Branch1][/C][=Branch1][Ring1][=N][/O][C][=C][C][=C][C][=C][Ring1][=Branch1],3.253560401960219,1.4736261904761947
Cn1cc(C(=O)[O-])c2c3ccccc3n(C)c2c1=O,[C][N][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Branch1][C][C][C][=Ring1][#Branch2][C][Ring1][P][=O],2.753601606246411,2.0173555555555556
O=C(NCc1cccs1)c1cn(-c2ccccc2Cl)nn1,[O][=C][Branch1][#Branch2][N][C][C][=C][C][=C][S][Ring1][Branch1][C][=C][N][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][N][=N][Ring1][N],2.175565688528007,3.4435777777777785
COC(=O)c1cc([S@@+](N)(=O)[OH2+])nn1-c1ccccc1,[C][O][C][=Branch1][C][=O][C][=C][C][Branch1][=Branch2][S@@+1][Branch1][C][N][=Branch1][C][=O][OH2+1][=N][N][Ring1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1],3.762673612077013,1.1870666666666665
Cc1ccc(-c2ccnc3c(C(=O)NCc4cccnc4)cnn23)cc1C,[C][C][=C][C][=C][Branch2][Ring1][#C][C][=C][C][=N][C][=C][Branch1][#C][C][=Branch1][C][=O][N][C][C][=C][C][=C][N][=C][Ring1][=Branch1][C][=N][N][Ring2][Ring1][Ring1][Ring1][#C][C][=C][Ring2][Ring1][=Branch2][C],2.254252589056956,3.406504285714285
Cc1cc(=O)c(OCC(=O)NCCc2nnc3ccccn23)c[nH]1,[C][C][=C][C][=Branch1][C][=O][C][Branch2][Ring1][#Branch1][O][C][C][=Branch1][C][=O][N][C][C][C][=N][N][=C][C][=C][C][=C][N][Ring1][=Branch2][Ring1][=Branch1][=C][NH1][Ring2][Ring1][#Branch1],2.6144876534883466,1.1949371428571423
COC[C@@H]1CN(C(=O)Cc2ccc(OC)c(OC)c2)C[C@H]1C(N)=O,[C][O][C][C@@H1][C][N][Branch2][Ring1][=Branch1][C][=Branch1][C][=O][C][C][=C][C][=C][Branch1][Ring1][O][C][C][Branch1][Ring1][O][C][=C][Ring1][#Branch2][C][C@H1][Ring2][Ring1][C][C][Branch1][C][N][=O],3.059667828007453,1.5854571428571438
Cn1cc(-c2cc(CO)no2)cn1,[C][N][C][=C][Branch1][N][C][=C][C][Branch1][Ring1][C][O][=N][O][Ring1][#Branch1][C][=N][Ring1][N],2.616974469343546,1.8329333333333335
CC1=Nc2ncnn2[C@@H](c2ccnn2C)/C1=C(\N)[O-],[C][C][=N][C][=N][C][=N][N][Ring1][Branch1][C@@H1][Branch1][=Branch2][C][=C][C][=N][N][Ring1][Branch1][C][/C][Ring1][#C][=C][Branch1][C][\N][O-1],4.174316600800916,1.1666666666666667
Cc1nnc2n1CC[C@@H](NC(=O)c1ccc(=O)[nH]c1)CC2,[C][C][=N][N][=C][N][Ring1][Branch1][C][C][C@@H1][Branch1][P][N][C][=Branch1][C][=O][C][C][=C][C][=Branch1][C][=O][NH1][C][=Ring1][#Branch1][C][C][Ring1][P],2.97327438365922,1.10648
COc1ccc(C(=O)CNC(=O)[C@@H]2CC(=O)N(C)C2)cc1,[C][O][C][=C][C][=C][Branch2][Ring1][Branch2][C][=Branch1][C][=O][C][N][C][=Branch1][C][=O][C@@H1][C][C][=Branch1][C][=O][N][Branch1][C][C][C][Ring1][#Branch1][C][=C][Ring2][Ring1][Ring1],2.459683296126064,1.6403777777777777
COc1ccc(N2C[C@H](C(=O)/N=c3/[nH]cn[nH]3)CC2=O)c(OC)c1,[C][O][C][=C][C][=C][Branch2][Ring1][#Branch1][N][C][C@H1][Branch1][=N][C][=Branch1][C][=O][/N][=C][/NH1][C][=N][NH1][Ring1][Branch1][C][C][Ring1][=N][=O][C][Branch1][Ring1][O][C][=C][Ring2][Ring1][=Branch1],3.5049180016062094,1.0712095238095247
Cn1cc([S@+](=O)([OH2+])NNC(=O)c2cccc(O)c2)cn1,[C][N][C][=C][Branch2][Ring1][=Branch2][S@+1][=Branch1][C][=O][Branch1][C][OH2+1][N][N][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][C][O][=C][Ring1][#Branch1][C][=N][Ring2][Ring1][Ring1],4.049973271905202,0.5
COc1ccc2c(c1)c(NC(C)=O)c(C(=O)[O-])n2C,[C][O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][Branch1][#Branch1][N][C][Branch1][C][C][=O][=C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][N][Ring1][=N][C],2.6258335589091324,1.5793111111111113
COC[C@@H]1CN(C(=O)c2ccc3c(c2)OCO3)C[C@H]1C(N)=O,[C][O][C][C@@H1][C][N][Branch2][Ring1][Ring2][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][O][Ring1][=Branch1][C][C@H1][Ring1][S][C][Branch1][C][N][=O],3.174888022530608,1.323466666666667
O=C(NCc1cccnc1)c1cnn2c1C[C@H](NC(=O)C1CCOCC1)C2,[O][=C][Branch1][O][N][C][C][=C][C][=C][N][=C][Ring1][=Branch1][C][C][=N][N][C][=Ring1][Branch1][C][C@H1][Branch1][=C][N][C][=Branch1][C][=O][C][C][C][O][C][C][Ring1][=Branch1][C][Ring1][=C],3.171005858463321,1.6367690476190488
O=C([O-])Cn1cc([C@H](C(=O)[O-])N2CCOCC2)c2ccc(F)cc21,[O][=C][Branch1][C][O-1][C][N][C][=C][Branch1][P][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][N][C][C][O][C][C][Ring1][=Branch1][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][Ring2][Ring1][Ring2],3.634117964461616,1.6021642857142853
Cc1cc(=O)c2cccc(C(=O)NCc3ccccc3)c2[nH]1,[C][C][=C][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][#C][C][=Branch1][C][=O][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring1][S][NH1][Ring2][Ring1][Branch1],1.9655563242197245,2.9892355555555565
O=C([O-])CC[C@H](NC(=O)Cn1cnc2ccccc2c1=O)C(=O)[O-],[O][=C][Branch1][C][O-1][C][C][C@H1][Branch2][Ring1][=Branch1][N][C][=Branch1][C][=O][C][N][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][#Branch2][=O][C][=Branch1][C][=O][O-1],3.324642867916369,1.2472666666666679
Cc1nn(C)c(C)c1CNc1c(NCc2ccccn2)c(=O)c1=O,[C][C][=N][N][Branch1][C][C][C][Branch1][C][C][=C][Ring1][#Branch1][C][N][C][=C][Branch1][O][N][C][C][=C][C][=C][C][=N][Ring1][=Branch1][C][=Branch1][C][=O][C][Ring1][=N][=O],2.50618113923686,1.7185758730158736
CCn1cc(C(=O)N2CCC3(CC2)C[C@H](C(=O)NCc2ccccn2)[N@H+](C)C3)cn1,[C][C][N][C][=C][Branch2][Ring2][=Branch2][C][=Branch1][C][=O][N][C][C][C][Branch1][Branch1][C][C][Ring1][=Branch1][C][C@H1][Branch1][#C][C][=Branch1][C][=O][N][C][C][=C][C][=C][C][=N][Ring1][=Branch1][N@H1+1][Branch1][C][C][C][Ring2][Ring1][C][C][=N][Ring2][Ring1][N],4.504781309655794,1.6300968253968275
COc1cccc(-c2n[nH]c(C3CC3)c2NC(=O)c2cc(F)cc(F)c2)c1,[C][O][C][=C][C][=C][C][Branch2][Ring2][C][C][=N][NH1][C][Branch1][=Branch1][C][C][C][Ring1][Ring1][=C][Ring1][Branch2][N][C][=Branch1][C][=O][C][=C][C][Branch1][C][F][=C][C][Branch1][C][F][=C][Ring1][Branch2][=C][Ring2][Ring1][=Branch2],2.3387123990849847,2.445961111111109
Cc1nn(C)c(C)c1C(=O)NC[C@H]1CN(Cc2ccccc2)C(=O)CO1,[C][C][=N][N][Branch1][C][C][C][Branch1][C][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][N][C][C@H1][C][N][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][O][Ring1][=C],2.824981243207045,2.3735234920634922
CSCC[C@@H](NC(=O)CNC(=O)c1cnccn1)c1nnc2ccccn12,[C][S][C][C][C@@H1][Branch2][Ring1][Ring2][N][C][=Branch1][C][=O][C][N][C][=Branch1][C][=O][C][=C][N][=C][C][=N][Ring1][=Branch1][C][=N][N][=C][C][=C][C][=C][N][Ring1][=Branch2][Ring1][=Branch1],3.0448953049467296,1.8739880952380954
Cc1ccccc1C(=O)Nc1ccc([S@@+](=O)([OH2+])Nc2ccc(F)cc2)cc1,[C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][Branch2][Ring1][Ring2][S@@+1][=Branch1][C][=O][Branch1][C][OH2+1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][=C][Ring1][P],3.3134083849841014,2.799170793650792
Cn1cc(CN2CCN(C(=O)c3ccsc3)CC2)ccc1=O,[C][N][C][=C][Branch2][Ring1][#Branch1][C][N][C][C][N][Branch1][N][C][=Branch1][C][=O][C][C][=C][S][C][=Ring1][Branch1][C][C][Ring1][=N][C][=C][C][Ring2][Ring1][Ring2][=O],2.2787673132307127,2.9304222222222225
